"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Alcelaphus buselaphus",-0.0207852914454838,0.0714176242665834,-0.0388078330470389,-0.088380180999766,-0.0756988949322128,-0.0448016164904581,-0.0586119513487173,-0.0481439280892002,-0.0383269381576844,-0.0312067655771526,-0.00454750729767763,0.0132949418180896,0.0288969027637747,-0.00561329004832426,-0.00569611800574918,-0.0595299103597029,-0.0302047949920435,0.0145699778599566,0.0191413894049797,0.00975338363669658,-0.00669077317403538,-0.00669077317403538,-0.0149480544442118,-0.119353555360279,-0.155634951501204
"Alces alces",0.00325937457694777,-0.00826676232938941,-0.0109105414668294,-0.0351180345122727,0.00668037439093574,-0.0324180409101021,-0.0475469937082045,-0.0557212162200732,-0.0242567554236473,-0.0105504888342501,-0.00257634866077892,-0.00419515941295729,-0.00546636303606334,0.00693237186048751,0.0254901847667603,0.0195671597344629,0.0226299784548951,0.0154998581822622,0.0132707797988242,0.0131230434318508,0.0141032605756121,0.0167270928492773,0.025169583743077,0.0302579172824219,0.0357898522745923
"Alces americanus",-0.0118864090957941,-0.00534135511502701,0.00436765890591099,0.00733422208809922,0.00264633570483604,-0.000867620140577249,-0.00203561777536126,-0.00262726541931331,-0.00604768116947691,-0.00600883934791268,0.00575251310218628,0.00733235856678884,0.0177783912159728,0.00742983982140513,-0.00973016091268126,0.00567264040664453,0.00306777819992301,-0.0230553135254528,-0.0228784388889175,-0.00631609266992794,-0.00691946209758148,0.0146494422285531,0.00384532496959823,0.00529327235743646,-0.00935778493774255
"Aldrichetta forsteri",0.0380264430884413,0.0393114257789729,0.0388003757298818,0.0352507920353742,0.0285811661087888,0.0188762495236694,0.00564517368627989,-0.0112918711974244,-0.0299629405347355,-0.0456253159485752,-0.0532511137639455,-0.0518493048296328,-0.0421198119235042,-0.0274363710186276,-0.0132526296558769,-0.00452198374588386,0.0113119008384086,0.0119211562419673,0.0113348804152732,0.0103334899351959,-0.134787416129017,0.189270312380276,0.00902055730767359,0.00876656331916514,0.00855387606538249
"Alectis indica",NA,0.00570058900047377,0.00570058900047399,0.00570058900047377,0.00570058900047399,0.00570058900047399,0.00570058900047377,0.00570058900047399,0.00570058900047399,0.00570058900047399,0.00570058900047377,0.00570058900047399,0.00570058900047377,0.00570058900047399,0.00570058900047399,0.00570058900047377,0.00570058900047399,0.00570058900047377,NA,NA,NA,NA,NA,NA,NA
"Alectoris rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0165088128084556,-0.0185679985959271,-0.0176303090591774,-0.00935620355926026,0.00811984808133582,0.0140156648716099,0.0159611493818066,0.0131050018582945,0.00627824898206221,-0.0033341806449632,-0.0142872013822449,-0.0246262379244514,-0.0325055303259044,-0.0368936221531832
"Alligator sinensis",-0.0194860419127715,-0.194228542996776,-0.0194860419127714,-0.0530098678930206,-0.0517891376098171,0.0234683613061783,0.0234683613061783,-0.090182540593878,-0.120513695261909,0.211462305497225,-0.0322915439221721,-0.0447877763324381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allobates marchesianus",0.0476535695299817,0.0476535695299817,0.0476535695299818,-0.0216873297599846,-0.0216873297599848,-0.0216873297599846,-0.0216873297599848,-0.0216873297599846,-0.0216873297599847,-0.0216873297599848,-0.0216873297599846,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,-0.0216873297599847,NA,NA,NA,NA,NA
"Allocyttus niger",-0.00771597284504821,-0.00526221026301288,-0.00350868039770136,-0.0047871331233873,-0.00826609284252777,-0.0100417700820814,-0.00845373947984918,-0.00670170000868797,-0.00871908840054125,-0.0139079169936753,-0.0177810578024031,-0.0173285400719942,-0.0139825306944434,-0.0110045414463893,-0.00952723227787589,-0.00837571566277484,-0.00713035386568661,-0.00783654120071464,-0.0129854137417365,-0.0222200254048537,-0.0672635201336682,-0.0789236081483979,NA,NA,NA
"Alopecoenas xanthonurus",-0.0553564430594635,-0.0400569624645067,-0.0247052948687271,-0.0115299607465414,-0.00112817143912058,0.0067735861324596,0.0123415796044911,0.0157259096366026,0.017504304886948,0.0184218289883457,0.0432438508313798,0.0779449590608925,0.0779449590608923,0.0779449590608925,0.0779449590608925,0.0779449590608923,0.0779449590608925,0.0779449590608925,0.0779449590608925,0.0779449590608925,NA,NA,NA,NA,NA
"Alopias superciliosus",-0.00676313180821411,-0.0067631318083069,0.0302276867455743,0.00341843231438749,-0.350060001850842,-0.0285980809955506,-0.0199011550387406,-0.0128287099468101,0.018503770610389,-0.00766944262679298,-0.0351560556380601,-0.0423401195491482,-0.0315158891712446,-0.0126353726856684,-0.00564086494616297,-0.00310187376635792,-0.000892532825564937,-0.00129767032482871,-0.00420453481354456,-0.00222019580069808,0.00615391026299572,0.00910952556738833,-0.00395453705737549,-0.0211513972972348,-0.0184264044387789
"Alopias vulpinus",0.113140021379448,0.129786054385767,0.133639923161073,0.132396582502391,-0.117649263698631,-0.00121681855468995,-0.0276183294020107,-0.0592230907524994,-0.092766274762846,-0.0522025237835798,0.007819850859593,0.0856010382238728,0.0537289428807744,0.0273880046853152,0.012319845015499,0.0221068301630082,0.0372858078233201,0.0333673669406499,-0.013145972118851,-0.0608019523283877,-0.0518577777786808,-0.0232142464155288,-0.00527812998395033,-0.0161333251512992,-0.0455618946563228
"Alosa aestivalis",0.0266216742404176,0.00849698357510986,-0.00911697225704419,-0.0252462192886665,-0.0400957025226356,-0.0544782521384232,-0.0683065786666023,-0.0804304856187091,0.115030771863486,-0.549458272676527,0.446158096065353,-0.115808618722856,-0.120670872825808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alosa alosa",0.0670747974792736,0.0645500366887317,-0.077844737745848,0.0107160059099316,0.143305966623442,0.232318275166542,0.21776517563687,0.113649600200914,-0.00744552598195813,-0.0734799480886741,-0.066419602312946,-0.0273226627373844,-0.0125717445628046,-0.0432333151908946,-0.093212321247957,-0.122770911783459,-0.120112161431996,-0.108002057315693,-0.135593543516122,-0.136258555690908,-0.130658707500722,-0.122726808173379,-0.116544381014876,-0.11247687580877,-0.107636000671481
"Alosa fallax",-0.00117974751913996,-0.00117974751913952,-0.00117974751913996,-0.00117974751913952,-0.188226392130254,-0.188226392130254,-0.188226392130254,-0.188226392130254,-0.188226392130254,-0.188226392130254,0.228511310378622,0.228511310378623,0.228511310378623,0.228511310378623,0.228511310378623,0.228511310378623,-0.228511310378623,-0.228511310378623,-0.228511310378623,-0.257458380667732,-0.240605112331187,-0.206218932071045,-0.0881697963926016,0.0163868372471601,0.104244680407175
"Alosa pseudoharengus",-0.0351340730918563,-0.105102136446018,0.0451422970609635,0.0420577834665262,-0.21483069146243,-0.0125612619627406,0.0368431499837004,-0.0275944180198373,-0.107249694238785,0.0858780916866957,-0.0458531289349888,-0.00620918827369781,-0.008755977747691,-0.0447501631066796,-0.0380785744052318,0.028351069982724,0.0823008620028265,-0.0220478273977895,0.10177885568504,0.028713744965615,5.72118483227357e-05,0.0712821085066551,-0.00774435548867883,0.056510077815089,0.12859499394674
"Alosa sapidissima",-0.06951403116269,0.0102256946985017,0.0288438597006662,0.00549523579097011,-0.0748871103288228,-0.070304095718193,-0.0465730914567254,0.0114763054326548,0.042628731533005,0.0451112924151062,0.159048652392595,-0.190944652043174,0.0354044659884569,0.093972107361808,0.0806436530249358,0.0389773681490054,-0.084040496433082,-0.0484144840355175,0.0534181615867582,-0.00552117367716548,0.22267821048179,-0.0208637208330547,-0.0200758534081666,0.0193135669635475,-0.108784593390816
"Alouatta belzebul",NA,NA,NA,NA,NA,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816151,-0.00331599657816173,-0.00331599657816173,-0.00331599657816151
"Alouatta caraya",0.0051383522528341,0.00513835225283454,0.0051383522528341,0.0051383522528341,0.00513835225283454,0.0051383522528341,0.00513835225283454,0.0051383522528341,0.0051383522528341,0.00513835225283454,0.0051383522528341,0.0051383522528341,0.00513835225283454,0.0051383522528341,0.00513835225283454,0.0051383522528341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alouatta palliata",0.229336771008906,-0.0148112333034005,-0.0148112333034005,0.0302375945847105,0.0302375945847106,-0.0276503377948538,-0.0276503377948538,0.00556612277683621,0.00556612277683666,0.0055661227768371,0.00556612277683621,0.00556612277683666,NA,NA,NA,NA,NA,NA,NA,0.061269656738923,NA,NA,NA,NA,NA
"Alouatta seniculus",0.0213620714681735,0.0113022867034283,-0.000771177242351317,-0.0114676699674132,-0.0240057535221823,-0.0439128320291506,-0.0706901827617892,-0.0947131686550686,-0.103993426864645,-0.0953090533726684,-0.0788281040417593,-0.0690204710363662,NA,NA,NA,NA,0.00721018765434819,0.0597160222477161,0.0973878545430749,-0.130196906414805,NA,NA,NA,NA,NA
"Amazilia fimbriata",NA,NA,NA,NA,NA,NA,NA,NA,0.0463123070252278,0.046312307025228,0.0463123070252278,0.0463123070252278,0.0463123070252278,0.046312307025228,0.0463123070252278,0.0463123070252278,0.046312307025228,-0.0441931334361142,0.0463123070252278,0.0463123070252279,0.0463123070252278,NA,NA,NA,NA
"Amazona tucumana",-0.0384068620332769,-0.0384068620332769,-0.0384068620332774,-0.0384068620332769,-0.0384068620332774,-0.0384068620332774,-0.0384068620332769,-0.0384068620332769,-0.0384068620332774,-0.0384068620332774,-0.0384068620332769,-0.0384068620332774,-0.0384068620332769,-0.0905371828010044,-0.519203431016638,0.438380524134797,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amazona vittata",-0.0225389130917517,-0.0266439900614197,-0.0145445139838005,0.0107760509202437,0.0355329625607179,0.0475982591023241,0.0445356901184149,0.0326800630425805,0.0207007886734687,0.0136139494331742,0.011532613276974,NA,NA,-0.0208865128625186,-0.0208865128625186,-0.0208865128625189,-0.0208865128625186,NA,NA,NA,NA,NA,NA,NA,NA
"Amazonetta brasiliensis",0.0460897842756547,0.0460897842756549,0.0460897842756547,0.0460897842756549,0.0460897842756547,0.0141162148571414,0.0141162148571414,0.0141162148571417,0.109713712026861,0.10686601013298,-0.595984096255555,0.0486265041795162,0.035392998873737,0.0221825734918071,0.00859305276349862,-0.00557316672009983,-0.0181787370951963,-0.0255222759540446,NA,NA,NA,NA,NA,0,NA
"Ambloplites rupestris",-0.0202777745405777,-0.0224846691445868,-0.0255376373713627,-0.0272125629977577,-0.0265600160478411,-0.0119240343444651,-0.00968684137265115,-0.00810434089203192,-0.00744848755905722,-0.00903122099985318,-0.0144081608334715,-0.0223155609420694,-0.0249949371105735,-0.0181398347565213,0.0170734383664271,0.0307500058909171,0.0406477953866075,0.0450430763010554,0.0434064072594313,0.111381443452806,0.0513432352396423,0.0258461142164124,0.0160632371177897,-0.00214479164176987,-0.00306903449696455
"Amblyraja radiata",0.00586046717196952,0.0145365007447494,0.0209995950505629,0.014577709472849,-0.0347502903152987,-0.00110362936203135,-0.00758182046031939,-0.0216037404590026,-0.0636697533308486,-0.0359570302517425,0.010149974682914,-0.00133655957956426,-0.0255082481024731,-0.0441835411789554,-0.0281332015289348,0.0123606473377129,0.0348200935671345,0.0114801285406555,-0.0368317698993554,-0.0870805719467294,-0.07263302176189,-0.0410890013419646,-0.0345223814279323,-0.0534318024424013,-0.0290407461727036
"Amblyrhynchote honckenii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735703152046711,0.680655544099915,0.521547322113534,0.217093101435941,-0.222126425316749,-0.454141455120101,-0.0255259757869834,-0.795880017344075,0.511883360978874,0.0160923416857006,0.0160923416857006,-0.22357901567111,-0.22357901567111,NA
"Ambystoma opacum",0.0961937531907222,0.0109917696083719,-0.0588959018107231,-0.0826154167106292,-0.0465490374262449,0.0290041957769169,0.101570991535704,0.136563751687226,0.127168485844667,0.0905007275407206,0.0511014824987686,0.0274340129421247,0.02540994245232,0.0373313253281586,0.0482717735186484,NA,NA,-0.312981616198705,-0.146128035678238,NA,NA,NA,NA,NA,NA
"Ameiurus catus",-0.0889340663357673,-0.0889340663357672,-0.0889340663357672,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,-0.0889340663357671,-0.0889340663357673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ameiurus melas",NA,NA,NA,NA,-0.139009485135011,-0.139009485135012,0.0611145598234597,0.0350794323747125,-0.0220958052338258,-0.0954742925355381,-0.119826105608119,-0.121453970838447,-0.0651244707129525,0.015864022471801,0.0710305913438884,-0.0220878624112113,0.00765963590675856,0.00765963590675844,0.00765963590675844,0.00765963590675844,0.00765963590675856,0.00765963590675856,-0.00377626504256079,-0.00377626504256079,-0.00377626504256057
"Ameiurus nebulosus",-0.0444732295138543,-0.0468711462847507,-0.0462511782138443,-0.0429898011219861,-0.0379315293305441,0.0108001253961471,-0.0351034001147627,-0.0730227435389851,-0.0482515116886775,0.0189861720885559,0.0609697059273947,0.0471394828397112,0.00883488454492527,-0.0161005592051164,-0.0865588101435339,-0.087868258315345,-0.0798588120667585,-0.0589556294403594,-0.0457832147222031,-0.114221529085329,-0.121125462744671,-0.0756207367110445,-0.0438149954166216,0.0347526955811261,0.0685234256737698
"Amia calva",0,0,0,0,0,NA,NA,NA,NA,NA,-1,-0.329476256842261,0.777486533362163,0.171826810309491,-0.183085183357768,0.0547122290124763,0.0544256365869981,0.0539497242699694,0.053198088991989,-0.089710681414878,0.126745477891964,0.0935405259461698,0.0930117172741193,-0.0251158577659479,-0.0254166579609036
"Ammodramus savannarum",0.00680172649507204,-0.00120819143942476,-0.0107781574980702,-0.0180344718238867,-0.0209448364033253,-0.0125318416912975,-0.0221618495237138,-0.0182651222364411,-0.0134627739602995,-0.00741564666972665,-0.000694045956299896,0.00538228457770452,0.00977742113424292,0.0123659973455399,0.013555129465763,0.0135249784841921,0.0121125892511835,0.00949736505915218,0.0066922667301091,0.00492673004406891,0.00447898632098214,0.00450764602787565,0.00430530045007383,0.00437348240259882,0.00570618110678184
"Ammodytes dubius",-0.0471770842522515,-0.131140437093245,0.0487947868448401,0.0692481077450079,-0.101477744857778,0.100794797963602,-0.0819489700556179,0.136895837460244,-0.306366838229792,0.0117538075383377,0.693517733318102,0.696668882036182,0.000465105312961178,-0.0613606080864436,0.115441492217918,0.457784414495074,-0.0551072220415821,0.327112947553146,-0.167746342647121,0.0899384181251356,0.217987081644393,0.136874937712591,-0.142749344085825,-0.00692131485680769,0.132301044860258
"Ammodytes hexapterus",-0.23323888625357,-0.23323888625357,0.0043619680455349,0.0043619680455349,0.24196282234464,0.24196282234464,0.0043619680455349,0.0043619680455349,0.769633013247363,0.516902198492579,0.516902198492578,-0.435807538910239,-0.435807538910239,-0.0810946595823397,-0.0810946595823396,-0.205712279896115,1,-0.328404780743,0.446440447666016,0.227312146486298,0.0850076790060002,0.357305005995503,0.223656822376554,0.113485652412311,0.0339339113310636
"Ammodytes marinus",0.00812574694742292,0.00220599533288173,0.00105236543758789,-0.0120372001994067,0.0239487926285014,0.0438124141410601,0.0413015024997341,0.028673596768237,0.0152231201453343,-0.00522122108116374,-0.0405552443625101,-0.0822075464076448,-0.110472319859194,-0.116091153070371,-0.106948731370106,-0.0913394299984978,-0.0640199856051327,-0.0165092907660327,0.0436503613815837,0.0941071729327989,0.119678485464756,0.125761828717819,NA,NA,NA
"Ammodytes tobianus",-0.0180538250086189,-0.0168647903633055,-0.0113049812704622,-0.00140705796951757,0.00904333969928128,0.0155454802525385,0.0164322614902606,0.0129782557160629,0.00653684966782553,-0.00311765216710658,-0.0161439888278165,-0.030466238579101,-0.0425908288385388,-0.0505490090359073,-0.055076468447834,-0.0577687701290053,-0.0591737600316531,NA,NA,NA,NA,NA,NA,NA,NA
"Ammospiza leconteii",0.00612946436330004,0.00391161891546831,0.00460134039051495,0.00671442880636081,0.00809579978962205,0.00582116994055264,0.000965359319788174,-0.00141440236230343,0.00190812858304238,0.0073138266315345,0.00715553629105348,-0.00196154739325455,-0.014756507025255,-0.0214714416196893,-0.0160708555095997,-0.0009840413096206,0.0146371851521206,0.021325540001348,0.0160949528646018,0.00445288879554617,-0.00484564480572598,-0.00774464324289809,-0.00714177459453065,-0.00748561085891072,-0.00931849988989826
"Ammospiza nelsoni",0.00803862731476368,0.00823116475946612,0.00845011350540743,0.00870253297459502,0.00895948835741447,0.0091764575457389,0.00933440912743009,0.00944921804028891,0.00954657743178666,0.00963786150472288,0.00971414884487809,0.0097480893644788,0.00970049714761183,0.00954192185428988,0.00928253544254702,0.00898234878834048,0.00872850290671747,0.00859816489579817,0.00862923512056,0.00880362089428659,0.00904881457741179,0.00927383807802996,0.00943000990044632,0.00954090186986752,0.00965829089553121
"Amniataba caudavittata",0.0207841021829783,0.0209359806203478,0.021143473551972,0.0210761606104665,0.0198266999806468,0.0161752869299877,0.00943733868961216,0.00016784654166091,-0.0100270775154205,-0.0194064345272233,-0.0268212995672793,-0.0317226953039331,-0.0339072370697188,-0.0336619364537772,-0.0321015742026606,-0.0308224301179597,NA,NA,NA,NA,NA,NA,NA,NA,NA
